# Momentum        
#
# Time            	(momentum_x momentum_y momentum_z)	volume            
4.385             	(-1.0000000000e-04 5.2754277894e-17 0.0000000000e+00)	1.0000000000e-04
4.39              	(-1.0000000000e-04 5.2401824327e-17 0.0000000000e+00)	1.0000000000e-04
4.395             	(-1.0000000000e-04 5.2029581828e-17 0.0000000000e+00)	1.0000000000e-04
4.4               	(-1.0000000000e-04 5.1659892398e-17 0.0000000000e+00)	1.0000000000e-04
4.405             	(-1.0000000000e-04 5.1294293640e-17 0.0000000000e+00)	1.0000000000e-04
4.41              	(-1.0000000000e-04 5.0887385742e-17 0.0000000000e+00)	1.0000000000e-04
4.415             	(-1.0000000000e-04 5.0498562806e-17 0.0000000000e+00)	1.0000000000e-04
4.42              	(-1.0000000000e-04 5.0096335770e-17 0.0000000000e+00)	1.0000000000e-04
4.425             	(-1.0000000000e-04 4.9693562101e-17 0.0000000000e+00)	1.0000000000e-04
4.43              	(-1.0000000000e-04 4.9299605043e-17 0.0000000000e+00)	1.0000000000e-04
4.435             	(-1.0000000000e-04 4.8875973508e-17 0.0000000000e+00)	1.0000000000e-04
4.44              	(-1.0000000000e-04 4.8463583621e-17 0.0000000000e+00)	1.0000000000e-04
4.445             	(-1.0000000000e-04 4.8044089841e-17 0.0000000000e+00)	1.0000000000e-04
4.45              	(-1.0000000000e-04 4.7622317568e-17 0.0000000000e+00)	1.0000000000e-04
4.455             	(-1.0000000000e-04 4.7212281233e-17 0.0000000000e+00)	1.0000000000e-04
4.46              	(-1.0000000000e-04 4.6779153120e-17 0.0000000000e+00)	1.0000000000e-04
4.465             	(-1.0000000000e-04 4.6345003131e-17 0.0000000000e+00)	1.0000000000e-04
4.47              	(-1.0000000000e-04 4.5911293097e-17 0.0000000000e+00)	1.0000000000e-04
4.475             	(-1.0000000000e-04 4.5478059840e-17 0.0000000000e+00)	1.0000000000e-04
4.48              	(-1.0000000000e-04 4.5056703791e-17 0.0000000000e+00)	1.0000000000e-04
4.485             	(-1.0000000000e-04 4.4620054319e-17 0.0000000000e+00)	1.0000000000e-04
4.49              	(-1.0000000000e-04 4.4184406861e-17 0.0000000000e+00)	1.0000000000e-04
4.495             	(-1.0000000000e-04 4.3746394949e-17 0.0000000000e+00)	1.0000000000e-04
4.5               	(-1.0000000000e-04 4.3315380864e-17 0.0000000000e+00)	1.0000000000e-04
4.505             	(-1.0000000000e-04 4.2899697066e-17 0.0000000000e+00)	1.0000000000e-04
4.51              	(-1.0000000000e-04 4.2459635038e-17 0.0000000000e+00)	1.0000000000e-04
4.515             	(-1.0000000000e-04 4.2029407720e-17 0.0000000000e+00)	1.0000000000e-04
4.52              	(-1.0000000000e-04 4.1593091030e-17 0.0000000000e+00)	1.0000000000e-04
4.525             	(-1.0000000000e-04 4.1166607480e-17 0.0000000000e+00)	1.0000000000e-04
4.53              	(-1.0000000000e-04 4.0746465599e-17 0.0000000000e+00)	1.0000000000e-04
4.535             	(-1.0000000000e-04 4.0314291500e-17 0.0000000000e+00)	1.0000000000e-04
4.54              	(-1.0000000000e-04 3.9891023642e-17 0.0000000000e+00)	1.0000000000e-04
4.545             	(-1.0000000000e-04 3.9459695006e-17 0.0000000000e+00)	1.0000000000e-04
4.55              	(-1.0000000000e-04 3.9039209545e-17 0.0000000000e+00)	1.0000000000e-04
4.555             	(-1.0000000000e-04 3.8627267693e-17 0.0000000000e+00)	1.0000000000e-04
4.56              	(-1.0000000000e-04 3.8202167295e-17 0.0000000000e+00)	1.0000000000e-04
4.565             	(-1.0000000000e-04 3.7785139413e-17 0.0000000000e+00)	1.0000000000e-04
4.57              	(-1.0000000000e-04 3.7367613261e-17 0.0000000000e+00)	1.0000000000e-04
4.575             	(-1.0000000000e-04 3.6949853057e-17 0.0000000000e+00)	1.0000000000e-04
4.58              	(-1.0000000000e-04 3.6548854214e-17 0.0000000000e+00)	1.0000000000e-04
4.585             	(-1.0000000000e-04 3.6131848751e-17 0.0000000000e+00)	1.0000000000e-04
4.59              	(-1.0000000000e-04 3.5722884503e-17 0.0000000000e+00)	1.0000000000e-04
4.595             	(-1.0000000000e-04 3.5316113875e-17 0.0000000000e+00)	1.0000000000e-04
4.6               	(-1.0000000000e-04 3.4914987378e-17 0.0000000000e+00)	1.0000000000e-04
4.605             	(-1.0000000000e-04 3.4517505058e-17 0.0000000000e+00)	1.0000000000e-04
4.61              	(-1.0000000000e-04 3.4112264574e-17 0.0000000000e+00)	1.0000000000e-04
4.615             	(-1.0000000000e-04 3.3717825291e-17 0.0000000000e+00)	1.0000000000e-04
4.62              	(-1.0000000000e-04 3.3322493317e-17 0.0000000000e+00)	1.0000000000e-04
4.625             	(-1.0000000000e-04 3.2927895278e-17 0.0000000000e+00)	1.0000000000e-04
4.63              	(-1.0000000000e-04 3.2547782049e-17 0.0000000000e+00)	1.0000000000e-04
4.635             	(-1.0000000000e-04 3.2159598207e-17 0.0000000000e+00)	1.0000000000e-04
4.64              	(-1.0000000000e-04 3.1773968851e-17 0.0000000000e+00)	1.0000000000e-04
4.645             	(-1.0000000000e-04 3.1391001499e-17 0.0000000000e+00)	1.0000000000e-04
4.65              	(-1.0000000000e-04 3.1011545133e-17 0.0000000000e+00)	1.0000000000e-04
4.655             	(-1.0000000000e-04 3.0640418393e-17 0.0000000000e+00)	1.0000000000e-04
4.66              	(-1.0000000000e-04 3.0265208457e-17 0.0000000000e+00)	1.0000000000e-04
4.665             	(-1.0000000000e-04 2.9892887605e-17 0.0000000000e+00)	1.0000000000e-04
4.67              	(-1.0000000000e-04 2.9522801882e-17 0.0000000000e+00)	1.0000000000e-04
4.675             	(-1.0000000000e-04 2.9158043581e-17 0.0000000000e+00)	1.0000000000e-04
4.68              	(-1.0000000000e-04 2.8804289153e-17 0.0000000000e+00)	1.0000000000e-04
4.685             	(-1.0000000000e-04 2.8436239309e-17 0.0000000000e+00)	1.0000000000e-04
4.69              	(-1.0000000000e-04 2.8079231060e-17 0.0000000000e+00)	1.0000000000e-04
4.695             	(-1.0000000000e-04 2.7726392951e-17 0.0000000000e+00)	1.0000000000e-04
4.7               	(-1.0000000000e-04 2.7375547493e-17 0.0000000000e+00)	1.0000000000e-04
4.705             	(-1.0000000000e-04 2.7036728869e-17 0.0000000000e+00)	1.0000000000e-04
4.71              	(-1.0000000000e-04 2.6691055118e-17 0.0000000000e+00)	1.0000000000e-04
4.715             	(-1.0000000000e-04 2.6348294917e-17 0.0000000000e+00)	1.0000000000e-04
4.72              	(-1.0000000000e-04 2.6011439379e-17 0.0000000000e+00)	1.0000000000e-04
4.725             	(-1.0000000000e-04 2.5680892969e-17 0.0000000000e+00)	1.0000000000e-04
4.73              	(-1.0000000000e-04 2.5358617150e-17 0.0000000000e+00)	1.0000000000e-04
4.735             	(-1.0000000000e-04 2.5027716997e-17 0.0000000000e+00)	1.0000000000e-04
4.74              	(-1.0000000000e-04 2.4707302997e-17 0.0000000000e+00)	1.0000000000e-04
4.745             	(-1.0000000000e-04 2.4381800942e-17 0.0000000000e+00)	1.0000000000e-04
4.75              	(-1.0000000000e-04 2.4072691185e-17 0.0000000000e+00)	1.0000000000e-04
4.755             	(-1.0000000000e-04 2.3767113268e-17 0.0000000000e+00)	1.0000000000e-04
4.76              	(-1.0000000000e-04 2.3458054045e-17 0.0000000000e+00)	1.0000000000e-04
4.765             	(-1.0000000000e-04 2.3152429371e-17 0.0000000000e+00)	1.0000000000e-04
4.77              	(-1.0000000000e-04 2.2846823119e-17 0.0000000000e+00)	1.0000000000e-04
4.775             	(-1.0000000000e-04 2.2547709519e-17 0.0000000000e+00)	1.0000000000e-04
4.78              	(-1.0000000000e-04 2.2259878404e-17 0.0000000000e+00)	1.0000000000e-04
4.785             	(-1.0000000000e-04 2.1960421130e-17 0.0000000000e+00)	1.0000000000e-04
4.79              	(-1.0000000000e-04 2.1676676600e-17 0.0000000000e+00)	1.0000000000e-04
4.795             	(-1.0000000000e-04 2.1390497947e-17 0.0000000000e+00)	1.0000000000e-04
4.8               	(-1.0000000000e-04 2.1104668629e-17 0.0000000000e+00)	1.0000000000e-04
4.805             	(-1.0000000000e-04 2.0829959328e-17 0.0000000000e+00)	1.0000000000e-04
4.81              	(-1.0000000000e-04 2.0544752684e-17 0.0000000000e+00)	1.0000000000e-04
4.815             	(-1.0000000000e-04 2.0271249208e-17 0.0000000000e+00)	1.0000000000e-04
4.82              	(-1.0000000000e-04 1.9997883901e-17 0.0000000000e+00)	1.0000000000e-04
4.825             	(-1.0000000000e-04 1.9730006186e-17 0.0000000000e+00)	1.0000000000e-04
4.83              	(-1.0000000000e-04 1.9463017612e-17 0.0000000000e+00)	1.0000000000e-04
4.835             	(-1.0000000000e-04 1.9199508331e-17 0.0000000000e+00)	1.0000000000e-04
4.84              	(-1.0000000000e-04 1.8937045372e-17 0.0000000000e+00)	1.0000000000e-04
4.845             	(-1.0000000000e-04 1.8675802171e-17 0.0000000000e+00)	1.0000000000e-04
4.85              	(-1.0000000000e-04 1.8416056956e-17 0.0000000000e+00)	1.0000000000e-04
4.855             	(-1.0000000000e-04 1.8166309511e-17 0.0000000000e+00)	1.0000000000e-04
4.86              	(-1.0000000000e-04 1.7907111049e-17 0.0000000000e+00)	1.0000000000e-04
4.865             	(-1.0000000000e-04 1.7659856011e-17 0.0000000000e+00)	1.0000000000e-04
4.87              	(-1.0000000000e-04 1.7413891866e-17 0.0000000000e+00)	1.0000000000e-04
4.875             	(-1.0000000000e-04 1.7167775448e-17 0.0000000000e+00)	1.0000000000e-04
4.88              	(-1.0000000000e-04 1.6928453346e-17 0.0000000000e+00)	1.0000000000e-04
4.885             	(-1.0000000000e-04 1.6691717074e-17 0.0000000000e+00)	1.0000000000e-04
4.89              	(-1.0000000000e-04 1.6455937181e-17 0.0000000000e+00)	1.0000000000e-04
4.895             	(-1.0000000000e-04 1.6215496194e-17 0.0000000000e+00)	1.0000000000e-04
4.9               	(-1.0000000000e-04 1.5985407055e-17 0.0000000000e+00)	1.0000000000e-04
4.905             	(-1.0000000000e-04 1.5762202780e-17 0.0000000000e+00)	1.0000000000e-04
4.91              	(-1.0000000000e-04 1.5535901828e-17 0.0000000000e+00)	1.0000000000e-04
4.915             	(-1.0000000000e-04 1.5314550290e-17 0.0000000000e+00)	1.0000000000e-04
4.92              	(-1.0000000000e-04 1.5092108957e-17 0.0000000000e+00)	1.0000000000e-04
4.925             	(-1.0000000000e-04 1.4877106008e-17 0.0000000000e+00)	1.0000000000e-04
4.93              	(-1.0000000000e-04 1.4665916084e-17 0.0000000000e+00)	1.0000000000e-04
4.935             	(-1.0000000000e-04 1.4453333023e-17 0.0000000000e+00)	1.0000000000e-04
4.94              	(-1.0000000000e-04 1.4249922353e-17 0.0000000000e+00)	1.0000000000e-04
4.945             	(-1.0000000000e-04 1.4046493042e-17 0.0000000000e+00)	1.0000000000e-04
4.95              	(-1.0000000000e-04 1.3842025764e-17 0.0000000000e+00)	1.0000000000e-04
4.955             	(-1.0000000000e-04 1.3651715598e-17 0.0000000000e+00)	1.0000000000e-04
4.96              	(-1.0000000000e-04 1.3449410451e-17 0.0000000000e+00)	1.0000000000e-04
4.965             	(-1.0000000000e-04 1.3261875142e-17 0.0000000000e+00)	1.0000000000e-04
4.97              	(-1.0000000000e-04 1.3076741777e-17 0.0000000000e+00)	1.0000000000e-04
4.975             	(-1.0000000000e-04 1.2889921298e-17 0.0000000000e+00)	1.0000000000e-04
4.98              	(-1.0000000000e-04 1.2702732354e-17 0.0000000000e+00)	1.0000000000e-04
4.985             	(-1.0000000000e-04 1.2525337757e-17 0.0000000000e+00)	1.0000000000e-04
4.99              	(-1.0000000000e-04 1.2342958046e-17 0.0000000000e+00)	1.0000000000e-04
4.995             	(-1.0000000000e-04 1.2169237079e-17 0.0000000000e+00)	1.0000000000e-04
5                 	(-1.0000000000e-04 1.1995081461e-17 0.0000000000e+00)	1.0000000000e-04
5.005             	(-1.0000000000e-04 1.6939448752e-21 0.0000000000e+00)	1.0000000000e-04
5.01              	(-1.0000000000e-04 3.2384151776e-21 0.0000000000e+00)	1.0000000000e-04
5.015             	(-1.0000000000e-04 1.7003793926e-21 0.0000000000e+00)	1.0000000000e-04
5.02              	(-1.0000000000e-04 5.1380055531e-22 0.0000000000e+00)	1.0000000000e-04
5.025             	(-1.0000000000e-04 -2.3741294830e-21 0.0000000000e+00)	1.0000000000e-04
5.03              	(-1.0000000000e-04 1.2177251888e-21 0.0000000000e+00)	1.0000000000e-04
5.035             	(-1.0000000000e-04 7.2959078402e-22 0.0000000000e+00)	1.0000000000e-04
5.04              	(-1.0000000000e-04 2.1493486078e-21 0.0000000000e+00)	1.0000000000e-04
5.045             	(-1.0000000000e-04 3.9642328135e-22 0.0000000000e+00)	1.0000000000e-04
5.05              	(-1.0000000000e-04 1.4783748344e-21 0.0000000000e+00)	1.0000000000e-04
5.055             	(-1.0000000000e-04 -1.0688740441e-21 0.0000000000e+00)	1.0000000000e-04
5.06              	(-1.0000000000e-04 1.4327239067e-21 0.0000000000e+00)	1.0000000000e-04
5.065             	(-1.0000000000e-04 7.8062523783e-23 0.0000000000e+00)	1.0000000000e-04
5.07              	(-1.0000000000e-04 4.0533342036e-21 0.0000000000e+00)	1.0000000000e-04
5.075             	(-1.0000000000e-04 -3.9518737881e-22 0.0000000000e+00)	1.0000000000e-04
5.08              	(-1.0000000000e-04 -1.6006918372e-21 0.0000000000e+00)	1.0000000000e-04
5.085             	(-1.0000000000e-04 1.5281499996e-21 0.0000000000e+00)	1.0000000000e-04
5.09              	(-1.0000000000e-04 8.2586888162e-22 0.0000000000e+00)	1.0000000000e-04
5.095             	(-1.0000000000e-04 -1.2547742769e-21 0.0000000000e+00)	1.0000000000e-04
5.1               	(-1.0000000000e-04 2.1012279816e-22 0.0000000000e+00)	1.0000000000e-04
5.105             	(-1.0000000000e-04 -1.1974871031e-21 0.0000000000e+00)	1.0000000000e-04
5.11              	(-1.0000000000e-04 2.3814630812e-21 0.0000000000e+00)	1.0000000000e-04
5.115             	(-1.0000000000e-04 4.5618301299e-21 0.0000000000e+00)	1.0000000000e-04
5.12              	(-1.0000000000e-04 2.2724267103e-21 0.0000000000e+00)	1.0000000000e-04
5.125             	(-1.0000000000e-04 -4.4344969789e-22 0.0000000000e+00)	1.0000000000e-04
5.13              	(-1.0000000000e-04 3.8444846404e-22 0.0000000000e+00)	1.0000000000e-04
5.135             	(-1.0000000000e-04 2.8230137808e-21 0.0000000000e+00)	1.0000000000e-04
5.14              	(-1.0000000000e-04 7.3777290766e-22 0.0000000000e+00)	1.0000000000e-04
5.145             	(-1.0000000000e-04 2.8681514976e-21 0.0000000000e+00)	1.0000000000e-04
5.15              	(-1.0000000000e-04 1.5937009141e-21 0.0000000000e+00)	1.0000000000e-04
5.155             	(-1.0000000000e-04 3.0192533072e-21 0.0000000000e+00)	1.0000000000e-04
5.16              	(-1.0000000000e-04 2.1223625122e-22 0.0000000000e+00)	1.0000000000e-04
5.165             	(-1.0000000000e-04 -1.9159389626e-21 0.0000000000e+00)	1.0000000000e-04
5.17              	(-1.0000000000e-04 1.8639188111e-21 0.0000000000e+00)	1.0000000000e-04
5.175             	(-1.0000000000e-04 2.5785624851e-22 0.0000000000e+00)	1.0000000000e-04
5.18              	(-1.0000000000e-04 -1.9169444443e-21 0.0000000000e+00)	1.0000000000e-04
5.185             	(-1.0000000000e-04 -2.1248430087e-21 0.0000000000e+00)	1.0000000000e-04
5.19              	(-1.0000000000e-04 -5.6640852085e-22 0.0000000000e+00)	1.0000000000e-04
5.195             	(-1.0000000000e-04 2.5530323065e-21 0.0000000000e+00)	1.0000000000e-04
5.2               	(-1.0000000000e-04 1.9499786566e-21 0.0000000000e+00)	1.0000000000e-04
5.205             	(-1.0000000000e-04 2.4451926596e-21 0.0000000000e+00)	1.0000000000e-04
5.21              	(-1.0000000000e-04 -1.5087543766e-22 0.0000000000e+00)	1.0000000000e-04
5.215             	(-1.0000000000e-04 7.8942015015e-24 0.0000000000e+00)	1.0000000000e-04
5.22              	(-1.0000000000e-04 7.3868307497e-22 0.0000000000e+00)	1.0000000000e-04
5.225             	(-1.0000000000e-04 -2.0830093158e-21 0.0000000000e+00)	1.0000000000e-04
5.23              	(-1.0000000000e-04 1.3251490949e-21 0.0000000000e+00)	1.0000000000e-04
5.235             	(-1.0000000000e-04 2.5378050615e-21 0.0000000000e+00)	1.0000000000e-04
5.24              	(-1.0000000000e-04 4.9783377321e-21 0.0000000000e+00)	1.0000000000e-04
5.245             	(-1.0000000000e-04 3.4993116205e-21 0.0000000000e+00)	1.0000000000e-04
5.25              	(-1.0000000000e-04 2.8310093141e-21 0.0000000000e+00)	1.0000000000e-04
5.255             	(-1.0000000000e-04 6.3192080046e-22 0.0000000000e+00)	1.0000000000e-04
5.26              	(-1.0000000000e-04 1.7789888890e-21 0.0000000000e+00)	1.0000000000e-04
5.265             	(-1.0000000000e-04 4.7703868989e-21 0.0000000000e+00)	1.0000000000e-04
5.27              	(-1.0000000000e-04 2.6190724058e-21 0.0000000000e+00)	1.0000000000e-04
5.275             	(-1.0000000000e-04 2.1223399930e-22 0.0000000000e+00)	1.0000000000e-04
5.28              	(-1.0000000000e-04 3.4047237390e-21 0.0000000000e+00)	1.0000000000e-04
5.285             	(-1.0000000000e-04 -1.0965564022e-22 0.0000000000e+00)	1.0000000000e-04
5.29              	(-1.0000000000e-04 1.6552190213e-21 0.0000000000e+00)	1.0000000000e-04
5.295             	(-1.0000000000e-04 2.9143884414e-21 0.0000000000e+00)	1.0000000000e-04
5.3               	(-1.0000000000e-04 1.8534182029e-21 0.0000000000e+00)	1.0000000000e-04
5.305             	(-1.0000000000e-04 1.2520990888e-21 0.0000000000e+00)	1.0000000000e-04
5.31              	(-1.0000000000e-04 3.3639653333e-21 0.0000000000e+00)	1.0000000000e-04
5.315             	(-1.0000000000e-04 5.6918826046e-21 0.0000000000e+00)	1.0000000000e-04
5.32              	(-1.0000000000e-04 4.9344770167e-21 0.0000000000e+00)	1.0000000000e-04
5.325             	(-1.0000000000e-04 1.9968453346e-21 0.0000000000e+00)	1.0000000000e-04
5.33              	(-1.0000000000e-04 3.5696439959e-22 0.0000000000e+00)	1.0000000000e-04
5.335             	(-1.0000000000e-04 2.7912558103e-21 0.0000000000e+00)	1.0000000000e-04
5.34              	(-1.0000000000e-04 1.0588606010e-21 0.0000000000e+00)	1.0000000000e-04
5.345             	(-1.0000000000e-04 1.8495356863e-21 0.0000000000e+00)	1.0000000000e-04
5.35              	(-1.0000000000e-04 1.5902742754e-21 0.0000000000e+00)	1.0000000000e-04
5.355             	(-1.0000000000e-04 3.3716615527e-21 0.0000000000e+00)	1.0000000000e-04
5.36              	(-1.0000000000e-04 3.1801421282e-21 0.0000000000e+00)	1.0000000000e-04
5.365             	(-1.0000000000e-04 1.9360476348e-21 0.0000000000e+00)	1.0000000000e-04
5.37              	(-1.0000000000e-04 2.7184938134e-21 0.0000000000e+00)	1.0000000000e-04
5.375             	(-1.0000000000e-04 1.6181959104e-21 0.0000000000e+00)	1.0000000000e-04
5.38              	(-1.0000000000e-04 7.1923092807e-21 0.0000000000e+00)	1.0000000000e-04
5.385             	(-1.0000000000e-04 2.4524930140e-21 0.0000000000e+00)	1.0000000000e-04
5.39              	(-1.0000000000e-04 4.1458193349e-21 0.0000000000e+00)	1.0000000000e-04
5.395             	(-1.0000000000e-04 2.2480058922e-21 0.0000000000e+00)	1.0000000000e-04
5.4               	(-1.0000000000e-04 4.4494384528e-21 0.0000000000e+00)	1.0000000000e-04
5.405             	(-1.0000000000e-04 1.9326242195e-21 0.0000000000e+00)	1.0000000000e-04
5.41              	(-1.0000000000e-04 1.9358881892e-21 0.0000000000e+00)	1.0000000000e-04
5.415             	(-1.0000000000e-04 6.4754003631e-21 0.0000000000e+00)	1.0000000000e-04
5.42              	(-1.0000000000e-04 3.2893507811e-21 0.0000000000e+00)	1.0000000000e-04
5.425             	(-1.0000000000e-04 3.4879470172e-21 0.0000000000e+00)	1.0000000000e-04
5.43              	(-1.0000000000e-04 6.2325589620e-21 0.0000000000e+00)	1.0000000000e-04
5.435             	(-1.0000000000e-04 -4.8745972644e-21 0.0000000000e+00)	1.0000000000e-04
5.44              	(-1.0000000000e-04 5.3882764558e-21 0.0000000000e+00)	1.0000000000e-04
5.445             	(-1.0000000000e-04 6.0045074733e-21 0.0000000000e+00)	1.0000000000e-04
5.45              	(-1.0000000000e-04 2.0707568201e-21 0.0000000000e+00)	1.0000000000e-04
5.455             	(-1.0000000000e-04 2.4311025220e-22 0.0000000000e+00)	1.0000000000e-04
5.46              	(-1.0000000000e-04 3.0582075365e-21 0.0000000000e+00)	1.0000000000e-04
5.465             	(-1.0000000000e-04 5.3977956618e-21 0.0000000000e+00)	1.0000000000e-04
5.47              	(-1.0000000000e-04 2.9477872417e-21 0.0000000000e+00)	1.0000000000e-04
5.475             	(-1.0000000000e-04 3.6659579478e-21 0.0000000000e+00)	1.0000000000e-04
5.48              	(-1.0000000000e-04 4.4427168260e-21 0.0000000000e+00)	1.0000000000e-04
5.485             	(-1.0000000000e-04 3.1927274920e-21 0.0000000000e+00)	1.0000000000e-04
5.49              	(-1.0000000000e-04 3.6923132849e-21 0.0000000000e+00)	1.0000000000e-04
5.495             	(-1.0000000000e-04 6.7765203229e-21 0.0000000000e+00)	1.0000000000e-04
5.5               	(-1.0000000000e-04 4.8109225064e-21 0.0000000000e+00)	1.0000000000e-04
5.505             	(-1.0000000000e-04 7.5553178617e-21 0.0000000000e+00)	1.0000000000e-04
5.51              	(-1.0000000000e-04 3.6947798688e-21 0.0000000000e+00)	1.0000000000e-04
5.515             	(-1.0000000000e-04 5.0086702719e-21 0.0000000000e+00)	1.0000000000e-04
5.52              	(-1.0000000000e-04 2.4062230174e-21 0.0000000000e+00)	1.0000000000e-04
5.525             	(-1.0000000000e-04 4.7365490313e-24 0.0000000000e+00)	1.0000000000e-04
5.53              	(-1.0000000000e-04 3.9562728777e-21 0.0000000000e+00)	1.0000000000e-04
5.535             	(-1.0000000000e-04 6.3078214564e-21 0.0000000000e+00)	1.0000000000e-04
5.54              	(-1.0000000000e-04 7.3456822846e-22 0.0000000000e+00)	1.0000000000e-04
5.545             	(-1.0000000000e-04 8.1960548273e-22 0.0000000000e+00)	1.0000000000e-04
5.55              	(-1.0000000000e-04 8.2088988079e-22 0.0000000000e+00)	1.0000000000e-04
5.555             	(-1.0000000000e-04 4.0700083880e-21 0.0000000000e+00)	1.0000000000e-04
5.56              	(-1.0000000000e-04 2.2445267203e-21 0.0000000000e+00)	1.0000000000e-04
5.565             	(-1.0000000000e-04 2.8740664240e-22 0.0000000000e+00)	1.0000000000e-04
5.57              	(-1.0000000000e-04 2.9786265537e-21 0.0000000000e+00)	1.0000000000e-04
5.575             	(-1.0000000000e-04 5.6864399378e-21 0.0000000000e+00)	1.0000000000e-04
5.58              	(-1.0000000000e-04 3.4919715832e-21 0.0000000000e+00)	1.0000000000e-04
5.585             	(-1.0000000000e-04 4.3444313594e-21 0.0000000000e+00)	1.0000000000e-04
5.59              	(-1.0000000000e-04 6.6278894706e-21 0.0000000000e+00)	1.0000000000e-04
5.595             	(-1.0000000000e-04 3.0143602024e-21 0.0000000000e+00)	1.0000000000e-04
5.6               	(-1.0000000000e-04 3.4015095899e-21 0.0000000000e+00)	1.0000000000e-04
5.605             	(-1.0000000000e-04 2.6553792729e-21 0.0000000000e+00)	1.0000000000e-04
5.61              	(-1.0000000000e-04 3.8219293480e-21 0.0000000000e+00)	1.0000000000e-04
5.615             	(-1.0000000000e-04 2.9349859886e-21 0.0000000000e+00)	1.0000000000e-04
5.62              	(-1.0000000000e-04 1.7509969235e-21 0.0000000000e+00)	1.0000000000e-04
5.625             	(-1.0000000000e-04 3.7596135930e-21 0.0000000000e+00)	1.0000000000e-04
5.63              	(-1.0000000000e-04 5.3555648784e-21 0.0000000000e+00)	1.0000000000e-04
5.635             	(-1.0000000000e-04 9.9929422519e-22 0.0000000000e+00)	1.0000000000e-04
5.64              	(-1.0000000000e-04 1.5396791364e-21 0.0000000000e+00)	1.0000000000e-04
5.645             	(-1.0000000000e-04 4.2845257790e-21 0.0000000000e+00)	1.0000000000e-04
5.65              	(-1.0000000000e-04 8.6563155478e-21 0.0000000000e+00)	1.0000000000e-04
5.655             	(-1.0000000000e-04 2.7509657706e-21 0.0000000000e+00)	1.0000000000e-04
5.66              	(-1.0000000000e-04 6.8593131629e-21 0.0000000000e+00)	1.0000000000e-04
5.665             	(-1.0000000000e-04 6.5344399871e-21 0.0000000000e+00)	1.0000000000e-04
5.67              	(-1.0000000000e-04 4.3381782490e-21 0.0000000000e+00)	1.0000000000e-04
5.675             	(-1.0000000000e-04 4.1381682620e-21 0.0000000000e+00)	1.0000000000e-04
5.68              	(-1.0000000000e-04 5.6710004433e-21 0.0000000000e+00)	1.0000000000e-04
5.685             	(-1.0000000000e-04 5.8567311397e-21 0.0000000000e+00)	1.0000000000e-04
5.69              	(-1.0000000000e-04 1.9364648917e-21 0.0000000000e+00)	1.0000000000e-04
5.695             	(-1.0000000000e-04 7.7096168234e-21 0.0000000000e+00)	1.0000000000e-04
5.7               	(-1.0000000000e-04 9.0428444792e-21 0.0000000000e+00)	1.0000000000e-04
5.705             	(-1.0000000000e-04 8.6101100261e-21 0.0000000000e+00)	1.0000000000e-04
5.71              	(-1.0000000000e-04 1.1449117569e-21 0.0000000000e+00)	1.0000000000e-04
5.715             	(-1.0000000000e-04 9.1436357993e-22 0.0000000000e+00)	1.0000000000e-04
5.72              	(-1.0000000000e-04 5.6628605451e-21 0.0000000000e+00)	1.0000000000e-04
5.725             	(-1.0000000000e-04 6.1308488132e-21 0.0000000000e+00)	1.0000000000e-04
5.73              	(-1.0000000000e-04 6.8917089672e-21 0.0000000000e+00)	1.0000000000e-04
5.735             	(-1.0000000000e-04 6.5019575951e-21 0.0000000000e+00)	1.0000000000e-04
5.74              	(-1.0000000000e-04 8.4600211040e-21 0.0000000000e+00)	1.0000000000e-04
5.745             	(-1.0000000000e-04 1.0080451491e-20 0.0000000000e+00)	1.0000000000e-04
5.75              	(-1.0000000000e-04 5.7950118447e-21 0.0000000000e+00)	1.0000000000e-04
5.755             	(-1.0000000000e-04 5.0471967149e-21 0.0000000000e+00)	1.0000000000e-04
5.76              	(-1.0000000000e-04 6.6483866584e-21 0.0000000000e+00)	1.0000000000e-04
5.765             	(-1.0000000000e-04 9.2737747901e-21 0.0000000000e+00)	1.0000000000e-04
5.77              	(-1.0000000000e-04 7.0590211331e-21 0.0000000000e+00)	1.0000000000e-04
5.775             	(-1.0000000000e-04 5.6798441999e-21 0.0000000000e+00)	1.0000000000e-04
5.78              	(-1.0000000000e-04 4.9328452658e-21 0.0000000000e+00)	1.0000000000e-04
5.785             	(-1.0000000000e-04 4.8721066008e-21 0.0000000000e+00)	1.0000000000e-04
5.79              	(-1.0000000000e-04 8.6848440578e-21 0.0000000000e+00)	1.0000000000e-04
5.795             	(-1.0000000000e-04 6.3083588996e-21 0.0000000000e+00)	1.0000000000e-04
5.8               	(-1.0000000000e-04 3.5797329227e-21 0.0000000000e+00)	1.0000000000e-04
5.805             	(-1.0000000000e-04 7.6678178946e-21 0.0000000000e+00)	1.0000000000e-04
5.81              	(-1.0000000000e-04 1.1796478226e-20 0.0000000000e+00)	1.0000000000e-04
5.815             	(-1.0000000000e-04 5.7086357056e-21 0.0000000000e+00)	1.0000000000e-04
5.82              	(-1.0000000000e-04 4.7588772654e-21 0.0000000000e+00)	1.0000000000e-04
5.825             	(-1.0000000000e-04 8.1979015503e-21 0.0000000000e+00)	1.0000000000e-04
5.83              	(-1.0000000000e-04 6.1363882770e-21 0.0000000000e+00)	1.0000000000e-04
